x_value,theta,r
15,30.078125,417.0
15,33.8125,250.0
15,35.625,247.0
15,38.484375,219.0
15,40.359375,158.75
15,41.734375,153.5
15,43.15625,150.5
15,44.53125,147.0
15,46.890625,144.25
15,47.265625,141.75
15,48.625,140.0
15,49.984375,138.75
15,51.34375,137.25
15,52.71875,135.75
15,55.640625,134.25
13,57.34375,132.25
10,165.5,131.5
15,165.953125,133.25
15,167.3125,135.25
15,168.671875,136.75
15,170.296875,137.75
15,171.40625,138.25
15,173.984375,139.0
15,174.140625,139.0
15,175.5,139.25
15,176.859375,139.75
15,178.234375,140.25
15,179.59375,141.0
15,180.953125,142.25
15,183.15625,144.0
15,183.671875,146.5
15,185.046875,149.0
15,186.421875,151.75
15,190.515625,159.0
15,200.84375,232.75
15,203.234375,238.5
15,203.90625,239.5
15,206.375,221.75
15,206.78125,217.25
15,207.75,218.75
15,209.421875,217.25
15,210.75,214.75
15,213.15625,211.5
15,214.515625,209.5
15,215.875,207.25
15,217.234375,205.0
15,218.609375,203.5
15,219.96875,202.0
15,221.328125,201.0
15,222.6875,199.75
15,224.046875,199.5
15,225.40625,198.75
15,226.765625,198.5
15,228.140625,198.5
15,229.078125,198.75
15,230.859375,199.0
15,232.21875,199.5
15,233.578125,200.5
15,234.984375,201.75
15,236.359375,203.25
15,237.71875,205.5
15,239.078125,207.75
15,239.765625,211.0
15,241.8125,214.5
15,250.28125,299.25
15,251.390625,309.75
15,252.125,321.5
15,253.765625,334.25
15,254.484375,352.0
15,259.1875,443.25
15,260.8125,427.75
15,262.265625,420.5
15,263.5,418.25
15,264.765625,423.0
10,266.046875,436.5
15,267.640625,1548.25
15,269.015625,1551.75
15,270.34375,1548.5
15,271.765625,1544.75
15,273.078125,1547.75
15,274.484375,1546.75
15,275.78125,1548.0
15,277.109375,1546.5
15,278.5,1550.0
15,279.859375,1558.75
15,281.1875,1562.75
15,282.59375,1566.25
15,283.90625,1571.0
15,285.28125,1576.25
15,286.59375,1589.5
15,297.4375,663.0
15,298.875,650.75
15,301.3125,691.5
15,304.609375,1168.25
15,305.984375,1125.0
15,307.375,1083.75
15,308.859375,1047.5
15,313.375,743.0
13,314.875,737.5
9,316.15625,736.5
15,319.75,355.25
15,322.71875,809.0
15,324.265625,792.0
15,325.65625,764.5
15,327.0625,765.0
15,328.453125,750.25
14,329.890625,750.25
15,331.40625,652.25
8,334.6875,551.75
15,336.015625,559.5
15,337.296875,559.75
15,338.703125,545.5
15,340.21875,545.25
15,341.53125,540.25
12,342.828125,545.0
15,345.53125,558.0
15,346.640625,597.0
15,347.9375,636.0
15,349.140625,624.75
15,355.4375,267.75
15,356.109375,619.25
15,357.28125,632.5
15,358.6875,625.0
15,0.078125,623.25
15,2.75,630.0
15,4.125,622.25
15,5.546875,623.25
15,9.6875,627.25
15,11.015625,630.75
15,13.21875,471.75
15,14.84375,420.25
15,16.25,418.5
15,17.5625,416.5
15,19.015625,417.0
15,20.390625,416.0
15,21.921875,415.25
15,23.375,416.0
15,24.40625,414.75
15,25.765625,414.75
15,27.359375,415.25
15,28.578125,416.25
15,29.890625,416.0
15,33.375,251.5
15,35.34375,246.0
11,38.3125,217.25
15,40.1875,160.0
15,41.546875,154.25
15,42.9375,151.0
15,44.640625,148.0
15,46.921875,145.0
15,47.03125,142.25
15,48.390625,140.25
15,49.5,139.0
15,51.125,137.5
15,52.484375,136.0
15,55.609375,134.75
12,55.328125,132.75
11,165.609375,131.25
15,166.78125,133.0
15,167.109375,135.0
15,170.140625,136.75
15,169.828125,137.5
15,172.15625,138.25
15,172.578125,138.75
15,173.9375,139.0
15,175.296875,139.25
15,176.65625,139.75
15,178.03125,140.25
15,179.390625,141.0
15,181.671875,142.25
15,182.8125,143.75
15,183.484375,146.0
15,184.84375,148.75
15,186.203125,151.25
15,190.296875,158.75
15,191.65625,162.5
15,200.296875,231.5
15,202.6875,239.0
15,203.515625,239.5
15,205.40625,223.0
15,206.140625,217.5
15,207.8125,218.5
15,210.25,217.75
15,211.625,214.75
15,212.234375,212.25
15,214.015625,210.0
15,215.703125,207.5
15,217.078125,205.5
15,218.4375,203.75
15,219.796875,202.5
15,220.671875,201.25
15,222.78125,200.25
15,223.890625,199.25
15,225.265625,198.75
15,226.625,198.5
15,227.984375,198.5
15,229.109375,198.5
15,230.71875,198.5
15,232.078125,199.25
15,233.453125,200.25
15,234.78125,201.5
15,235.640625,202.75
15,236.546875,204.5
15,238.859375,206.75
15,239.40625,209.75
15,240.8125,213.25
15,249.53125,297.25
15,250.96875,307.75
15,251.890625,319.5
15,253.453125,332.0
15,258.953125,450.0
15,260.34375,433.5
15,261.609375,423.0
15,263.21875,420.25
15,264.46875,422.75
15,265.9375,434.75
15,270.15625,1552.25
15,271.515625,1548.25
15,272.84375,1548.75
15,274.203125,1546.75
15,275.515625,1547.75
15,276.890625,1549.0
15,278.234375,1549.75
15,279.609375,1551.25
15,280.90625,1558.0
15,282.28125,1564.5
15,283.625,1573.75
15,285.0,1576.5
15,286.359375,1590.75
15,287.65625,1599.0
15,293.0625,655.0
13,299.625,246.5
15,297.140625,664.25
15,298.5,658.5
11,300.09375,593.5
15,304.328125,1180.25
15,305.703125,1133.0
15,307.109375,1093.75
15,308.46875,1054.75
15,309.9375,1024.75
15,313.1875,741.0
12,314.5,740.0
10,315.9375,733.75
9,317.21875,731.75
15,318.5625,751.75
15,319.890625,787.25
15,324.734375,278.5
15,322.421875,810.0
15,323.953125,795.5
15,325.34375,778.75
15,326.796875,774.5
15,328.140625,755.25
15,329.5625,741.5
15,331.1875,656.25
15,335.5,563.75
15,336.96875,559.25
15,338.546875,549.0
15,339.71875,546.5
14,341.203125,541.75
15,342.6875,524.75
14,348.96875,217.0
15,345.125,551.5
15,346.515625,587.5
15,350.640625,351.75
15,355.765625,267.0
15,354.265625,623.75
15,355.71875,634.5
15,357.03125,632.25
15,358.3125,625.5
15,359.640625,624.0
15,1.078125,617.25
15,2.53125,623.0
15,5.171875,622.75
15,10.515625,629.25
15,12.0,634.0
15,14.703125,419.25
15,15.875,419.0
15,17.265625,417.0
15,18.8125,415.75
15,20.203125,415.75
15,21.53125,415.0
15,22.96875,414.0
15,24.1875,414.75
15,25.703125,415.0
15,26.953125,414.0
15,28.046875,416.0
15,29.75,417.0
15,30.734375,418.75
15,35.609375,245.75
11,39.75,162.0
15,41.125,156.0
15,42.515625,151.75
15,43.875,148.75
15,45.234375,145.5
15,46.59375,142.75
15,48.875,140.75
15,49.328125,139.25
15,50.671875,138.0
15,53.671875,136.75
15,53.390625,135.0
15,54.75,133.25
9,58.015625,131.5
15,167.234375,132.25
15,167.84375,134.25
15,169.78125,136.25
15,169.28125,137.25
15,170.640625,138.0
15,171.765625,138.75
15,173.375,138.75
15,175.359375,139.25
15,177.0625,139.75
15,177.46875,140.0
15,178.828125,140.5
15,180.203125,141.5
15,181.5625,143.0
15,183.8125,145.25
15,184.296875,147.5
15,185.65625,150.0
15,186.96875,153.0
15,188.328125,155.25
15,189.6875,157.5
15,202.796875,237.75
15,202.609375,238.75
15,204.609375,229.5
15,206.875,218.5
15,208.234375,217.75
15,209.59375,219.75
15,211.03125,215.25
15,211.984375,213.25
15,213.140625,211.25
15,215.125,208.75
15,216.15625,207.0
15,217.171875,204.75
15,219.21875,203.0
15,220.578125,201.75
15,221.953125,200.5
15,223.3125,199.75
15,224.6875,199.25
15,226.046875,198.75
15,227.421875,198.75
15,228.78125,198.25
15,230.140625,198.5
15,231.515625,198.75
15,232.375,200.0
15,234.21875,200.75
15,235.578125,202.0
15,236.609375,203.75
15,238.3125,205.5
15,239.109375,208.5
15,241.03125,211.25
15,242.390625,215.25
15,249.21875,293.0
15,250.171875,303.75
15,251.421875,315.25
15,252.671875,327.25
15,259.6875,438.75
15,261.25,427.0
15,262.53125,423.0
15,264.21875,421.5
15,265.5,428.75
15,269.734375,1549.25
15,271.09375,1547.75
15,272.4375,1548.25
15,273.78125,1546.75
15,275.03125,1547.5
15,276.390625,1547.0
15,277.75,1547.0
15,279.0625,1550.25
15,280.453125,1551.5
15,281.8125,1566.25
15,283.109375,1568.75
15,284.5,1572.75
15,285.8125,1578.25
15,287.1875,1592.0
15,292.75,591.75
13,295.28125,627.75
15,296.5625,672.25
15,297.890625,660.5
15,302.0625,699.0
15,305.25,1148.75
15,306.578125,1108.25
15,308.03125,1064.0
15,309.5,1032.25
15,312.625,752.25
11,313.984375,740.5
15,315.53125,733.25
8,316.890625,729.25
15,319.984375,363.0
15,319.359375,799.0
15,324.203125,276.75
15,321.96875,817.5
15,323.453125,801.75
15,324.9375,785.5
15,326.21875,786.25
15,327.59375,757.75
15,329.140625,746.0
11,330.75,655.25
13,332.0,663.5
15,336.484375,557.5
15,338.03125,554.5
15,339.359375,546.0
15,340.625,556.75
11,342.109375,538.75
9,348.484375,214.75
15,345.9375,575.5
15,347.140625,616.75
14,348.3125,651.0
15,353.375,330.25
15,359.34375,624.75
15,0.734375,624.5
15,2.171875,626.25
15,3.703125,592.25
15,4.890625,605.25
15,6.140625,615.0
15,10.171875,628.5
15,11.515625,633.5
15,14.296875,419.0
15,15.375,420.75
15,16.734375,419.0
15,18.3125,417.75
15,19.78125,416.25
15,21.125,415.75
15,22.46875,415.0
15,23.9375,413.75
15,25.046875,415.75
15,26.46875,415.5
15,28.046875,414.75
15,29.390625,417.75
15,30.640625,416.25
15,36.125,247.75
15,36.390625,248.25
14,38.84375,222.25
15,40.71875,157.5
15,41.84375,153.0
15,43.46875,149.75
15,44.84375,146.5
15,46.1875,143.75
15,47.546875,141.25
15,48.921875,139.75
15,50.28125,138.25
15,52.46875,137.25
15,53.0,135.75
15,54.34375,134.0
11,57.78125,132.25
13,166.765625,131.75
15,166.09375,133.5
15,168.421875,135.5
15,170.0,137.25
15,170.3125,138.0
15,171.5625,138.25
15,172.921875,138.75
15,174.296875,139.0
15,175.65625,139.5
15,177.015625,139.75
15,178.375,140.25
15,179.75,141.25
15,181.109375,142.5
15,182.46875,144.25
15,183.828125,146.75
15,185.203125,149.25
15,186.515625,152.0
15,190.59375,159.5
15,201.640625,235.5
15,201.96875,238.5
15,203.28125,236.0
15,206.40625,220.5
15,206.65625,217.75
15,209.125,219.75
15,210.578125,217.75
15,210.625,215.25
15,213.3125,212.25
15,214.671875,209.75
15,216.046875,207.75
15,217.40625,205.75
15,218.78125,203.75
15,219.34375,202.5
15,221.5,201.0
15,222.859375,200.25
15,224.234375,199.25
15,225.59375,199.0
15,226.953125,198.5
15,228.328125,198.5
15,229.703125,198.5
15,231.0625,198.5
15,232.421875,199.0
15,233.78125,200.0
15,235.09375,201.25
15,236.46875,202.5
15,237.8125,204.25
15,239.1875,206.5
15,240.546875,209.5
15,240.65625,213.25
15,250.375,298.75
15,251.265625,310.0
15,252.28125,321.5
15,253.25,334.75
15,254.625,352.75
15,259.484375,444.75
15,260.75,430.5
15,262.078125,423.75
15,263.609375,421.75
15,264.78125,425.5
9,266.296875,446.75
15,267.90625,1556.0
15,269.203125,1550.75
15,270.59375,1552.75
15,271.984375,1547.25
15,273.328125,1547.75
15,274.6875,1546.25
15,275.890625,1547.5
15,277.25,1547.5
15,278.59375,1552.5
15,279.96875,1559.0
15,281.265625,1566.25
15,282.640625,1568.75
15,284.03125,1569.75
15,285.375,1576.5
15,286.734375,1586.75
15,292.5,565.25
15,297.453125,662.75
15,301.578125,693.5
15,304.703125,1164.25
15,306.125,1122.25
15,307.515625,1080.25
15,308.953125,1045.75
15,313.578125,743.25
14,314.953125,738.5
8,316.40625,735.0
15,320.15625,356.0
15,319.046875,774.0
15,323.015625,808.5
15,324.40625,790.5
15,325.796875,764.5
15,327.0625,763.75
15,328.46875,749.5
15,331.421875,654.25
15,336.109375,559.25
15,337.453125,549.0
15,338.78125,546.0
15,340.140625,546.75
14,341.53125,535.75
8,342.90625,525.5
15,345.578125,562.0
15,346.609375,602.0
15,347.953125,641.75
15,349.40625,625.25
15,356.03125,269.25
15,356.171875,619.0
15,357.546875,632.0
15,358.84375,624.5
15,0.234375,624.25
15,4.328125,621.75
15,5.59375,623.25
15,9.640625,627.5
15,11.015625,630.75
15,13.1875,472.0
15,14.9375,420.75
15,16.53125,418.25
15,17.953125,416.5
15,19.0625,417.0
15,20.515625,416.25
15,21.90625,415.25
15,23.109375,416.5
15,24.59375,414.0
15,26.0625,414.5
15,27.140625,415.0
15,28.546875,416.5
15,29.890625,416.25
15,33.90625,251.75
15,35.15625,246.75
12,38.328125,217.0
15,40.203125,160.75
15,41.5625,154.25
15,42.96875,150.5
15,44.34375,147.75
15,45.703125,144.75
15,47.0625,142.0
15,49.171875,140.25
15,50.578125,139.0
15,52.03125,137.75
15,52.515625,136.0
15,55.796875,134.75
12,55.234375,132.75
15,167.03125,132.75
15,166.640625,134.75
15,168.265625,136.5
15,169.625,137.5
15,172.625,138.25
15,172.359375,138.75
15,173.71875,139.0
15,176.046875,139.25
15,176.4375,139.5
15,177.8125,140.0
15,179.171875,140.75
15,181.609375,142.0
15,183.078125,143.5
15,183.265625,145.5
15,184.625,148.25
15,186.546875,150.75
15,187.265625,153.25
15,188.625,156.25
15,189.984375,158.25
15,191.34375,161.5
15,203.421875,240.0
15,204.609375,224.75
15,206.265625,217.75
15,207.15625,218.75
15,208.921875,220.5
15,210.21875,214.75
15,212.703125,213.5
15,214.078125,211.25
15,215.109375,209.0
15,216.8125,206.75
15,218.171875,204.75
15,219.546875,203.0
15,220.90625,201.75
15,222.265625,200.5
15,223.640625,199.75
15,224.4375,199.25
15,226.359375,198.75
15,227.734375,198.25
15,229.09375,198.25
15,230.46875,198.25
15,231.828125,198.75
15,233.1875,199.5
15,234.515625,200.5
15,235.875,201.75
15,237.0,203.5
15,238.609375,205.0
15,239.984375,207.75
15,241.34375,211.0
15,242.703125,215.0
15,251.015625,304.5
15,251.796875,316.0
15,252.921875,328.25
15,260.171875,435.5
15,261.796875,425.0
15,262.859375,421.25
15,264.484375,422.75
15,265.515625,432.25
15,270.03125,1547.75
15,271.390625,1548.25
15,272.765625,1546.25
15,274.125,1548.0
15,275.328125,1547.0
15,276.65625,1548.0
15,278.015625,1548.0
15,279.34375,1550.75
15,280.734375,1558.5
15,282.0625,1564.75
15,283.421875,1570.25
15,284.796875,1575.5
15,286.15625,1582.0
15,287.4375,1594.5
15,296.9375,665.75
15,298.34375,658.75
15,299.734375,596.25
15,302.25,708.75
15,302.78125,1234.0
15,304.125,1181.5
15,305.5625,1138.5
15,306.984375,1097.5
15,308.328125,1059.25
15,309.828125,1024.0
13,312.984375,741.75
12,314.4375,740.75
10,315.796875,740.25
9,317.1875,730.5
15,319.953125,730.5
15,324.359375,277.5
15,322.359375,813.0
15,323.75,798.75
15,325.15625,782.25
15,326.484375,780.0
15,328.015625,756.5
15,329.296875,743.0
15,330.90625,653.75
8,335.5,557.0
15,336.90625,558.5
15,338.171875,549.75
15,339.578125,547.0
15,340.890625,543.5
15,342.421875,521.25
14,348.75,216.75
15,345.015625,548.75
15,346.09375,584.75
15,350.5625,350.0
11,355.171875,270.5
15,354.15625,624.75
15,355.59375,639.75
15,356.921875,637.75
15,358.390625,623.75
15,359.703125,624.25
15,1.09375,620.25
15,2.328125,622.75
14,4.0625,580.5
15,5.21875,620.25
8,6.59375,590.75
15,10.640625,627.5
15,11.9375,632.75
15,14.296875,420.5
15,16.0,418.75
15,17.328125,418.5
15,18.734375,416.0
15,19.96875,416.5
15,21.09375,415.5
15,22.484375,413.5
15,24.0625,414.0
15,25.28125,415.0
15,26.703125,414.5
15,28.171875,416.25
15,29.4375,417.0
15,30.8125,417.75
15,35.078125,246.0
9,35.5625,249.0
15,40.9375,156.75
15,42.96875,152.0
15,43.765625,149.0
15,45.109375,146.0
15,47.796875,143.5
15,49.15625,141.0
15,49.203125,139.5
15,50.5625,138.0
15,53.640625,137.0
15,54.40625,135.25
15,54.640625,133.5
10,56.015625,131.5
14,164.8125,131.75
15,166.171875,133.5
15,168.71875,136.0
15,168.90625,137.0
15,170.28125,138.0
15,171.640625,138.25
15,173.90625,139.0
15,174.359375,139.0
15,175.71875,139.25
15,177.078125,139.75
15,178.4375,140.25
15,179.796875,141.25
15,181.71875,142.75
15,182.515625,144.5
15,183.875,146.75
15,185.234375,149.25
15,186.578125,152.0
15,190.640625,159.5
15,202.359375,236.75
15,202.28125,238.75
15,204.296875,234.75
15,206.4375,220.75
15,207.796875,217.75
15,208.078125,220.5
15,209.5625,218.5
15,211.71875,216.0
15,213.328125,213.0
15,214.703125,210.75
15,216.0625,208.5
15,217.421875,206.5
15,218.78125,204.5
15,219.46875,202.75
15,221.515625,201.5
15,222.875,200.5
15,224.25,199.75
15,225.609375,199.25
15,226.96875,198.5
15,228.328125,198.25
15,229.703125,198.0
15,230.4375,198.5
15,231.59375,199.0
15,233.78125,199.75
15,235.09375,200.75
15,236.453125,202.0
15,237.484375,203.75
15,239.171875,205.75
15,240.53125,208.75
15,241.90625,211.75
15,243.25,216.25
15,249.828125,297.75
15,251.171875,308.5
15,252.3125,320.25
15,253.703125,333.25
15,259.25,445.0
15,260.734375,431.25
15,262.0,424.25
15,263.703125,422.5
15,264.765625,426.25
6,265.984375,443.25
15,267.859375,1554.5
15,269.203125,1550.25
15,270.546875,1548.75
15,271.953125,1547.5
15,273.34375,1547.25
15,274.703125,1547.25
15,275.859375,1547.75
15,277.25,1547.0
15,278.609375,1551.25
15,279.9375,1558.75
15,281.265625,1565.25
15,282.625,1567.5
15,284.015625,1569.0
15,285.3125,1577.0
15,286.6875,1587.25
15,292.28125,565.75
15,297.34375,663.0
15,301.5,693.5
15,304.6875,1164.0
15,306.109375,1122.5
15,307.546875,1080.25
15,308.90625,1046.0
15,313.546875,743.0
14,314.890625,738.5
8,316.359375,735.5
15,320.046875,355.75
15,318.9375,774.5
15,321.609375,826.25
15,323.015625,808.5
15,324.265625,792.0
15,325.765625,764.25
15,327.046875,763.75
15,328.46875,750.0
15,331.4375,654.5
15,335.875,557.75
15,337.46875,550.0
15,338.671875,546.5
15,340.15625,546.75
14,341.546875,538.0
8,343.0,524.5
15,345.328125,563.25
15,346.71875,602.25
15,347.84375,642.75
15,349.34375,625.75
15,355.34375,270.25
15,356.171875,617.25
14,357.625,634.25
15,358.921875,624.5
